Master Index,before_after,date_diff,flight_length,label,hierarchy,fold,class,target_class,hclass,number_flights_before
15180,0,1,4088.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15181,1,-1,5470.0,rocker cover leak/loose/damage,,4,14,14,0,2
15186,0,2,6223.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15187,1,-1,5180.0,rocker cover leak/loose/damage,,4,14,14,0,2
15188,0,1,5690.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15189,1,-2,5664.0,rocker cover leak/loose/damage,,4,14,14,0,2
15191,0,1,5523.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15198,1,-1,3220.0,rocker cover leak/loose/damage,,4,14,14,0,2
15204,0,2,4668.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15205,0,1,3716.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15207,1,-2,13136.0,rocker cover leak/loose/damage,,4,14,14,0,4
15209,1,-1,1835.0,rocker cover leak/loose/damage,,4,14,14,0,0
15210,1,-2,1291.0,rocker cover leak/loose/damage,,4,14,14,0,1
15211,1,-1,5958.0,rocker cover leak/loose/damage,,4,14,14,0,4
15212,1,-1,6970.0,rocker cover leak/loose/damage,,4,14,14,0,1
15214,0,2,5547.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15215,0,2,5974.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15219,1,-1,10036.0,rocker cover leak/loose/damage,,4,14,14,0,1
15220,0,2,5116.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15221,1,-1,4461.0,rocker cover leak/loose/damage,,4,14,14,0,0
15227,0,1,4957.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15232,0,2,1804.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15238,0,1,4353.0,rocker cover leak/loose/damage,,4,14,0,0,-1
15239,0,1,6520.0,oil cooler need maintenance,oil,0,12,0,0,-1
15242,1,-1,8622.0,oil cooler need maintenance,oil,0,12,12,4,0
15246,0,2,8357.0,oil cooler need maintenance,oil,0,12,0,0,-1
15247,1,-1,5475.0,oil cooler need maintenance,oil,0,12,12,4,2
15248,0,2,5959.0,oil cooler need maintenance,oil,0,12,0,0,-1
15249,1,-1,4153.0,oil cooler need maintenance,oil,0,12,12,4,1
15253,1,-2,5881.0,oil cooler need maintenance,oil,0,12,12,4,4
15254,0,1,5522.0,oil cooler need maintenance,oil,0,12,0,0,-1
15258,1,-1,5052.0,oil cooler need maintenance,oil,0,12,12,4,2
15260,0,1,5570.0,oil cooler need maintenance,oil,0,12,0,0,-1
15262,1,-2,6893.0,oil cooler need maintenance,oil,0,12,12,4,4
15265,0,2,4434.0,oil cooler need maintenance,oil,0,12,0,0,-1
15268,0,1,10207.0,oil cooler need maintenance,oil,0,12,0,0,-1
15272,1,-2,4760.0,oil cooler need maintenance,oil,0,12,12,4,3
15274,0,1,5555.0,oil cooler need maintenance,oil,0,12,0,0,-1
15275,0,1,3403.0,oil cooler need maintenance,oil,0,12,0,0,-1
15277,0,2,4418.0,oil cooler need maintenance,oil,0,12,0,0,-1
15281,1,-2,7158.0,oil cooler need maintenance,oil,0,12,12,4,3
15282,0,1,5040.0,oil cooler need maintenance,oil,0,12,0,0,-1
15288,1,-1,2488.0,oil cooler need maintenance,oil,0,12,12,4,4
15290,1,-1,5056.0,oil cooler need maintenance,oil,0,12,12,4,1
15291,0,1,5788.0,oil cooler need maintenance,oil,0,12,0,0,-1
15293,1,-1,5706.0,oil cooler need maintenance,oil,0,12,12,4,0
15296,1,-1,5829.0,oil cooler need maintenance,oil,0,12,12,4,0
15298,1,-1,4932.0,oil cooler need maintenance,oil,0,12,12,4,3
15299,0,1,5381.0,oil cooler need maintenance,oil,0,12,0,0,-1
15302,1,-1,5025.0,oil cooler need maintenance,oil,0,12,12,4,0
15303,0,2,4496.0,oil cooler need maintenance,oil,0,12,0,0,-1
15305,0,1,4745.0,oil cooler need maintenance,oil,1,12,0,0,-1
15313,1,-1,6208.0,oil cooler need maintenance,oil,1,12,12,4,2
15315,1,-1,9976.0,oil cooler need maintenance,oil,1,12,12,4,3
15316,1,-1,4668.0,oil cooler need maintenance,oil,1,12,12,4,1
15317,0,2,4232.0,oil cooler need maintenance,oil,1,12,0,0,-1
15318,0,1,3655.0,oil cooler need maintenance,oil,1,12,0,0,-1
15319,0,1,4211.0,oil cooler need maintenance,oil,1,12,0,0,-1
15321,0,1,5117.0,oil cooler need maintenance,oil,1,12,0,0,-1
15322,1,-2,4792.0,oil cooler need maintenance,oil,1,12,12,4,3
15324,0,1,7562.0,oil cooler need maintenance,oil,1,12,0,0,-1
15325,1,-1,1399.0,oil cooler need maintenance,oil,1,12,12,4,0
15326,1,-1,6067.0,oil cooler need maintenance,oil,1,12,12,4,1
15327,1,-2,6566.0,oil cooler need maintenance,oil,1,12,12,4,0
15329,1,-2,5508.0,oil cooler need maintenance,oil,1,12,12,4,0
15331,1,-1,4386.0,oil cooler need maintenance,oil,1,12,12,4,4
15332,1,-2,4822.0,oil cooler need maintenance,oil,1,12,12,4,4
15333,0,2,6069.0,oil cooler need maintenance,oil,1,12,0,0,-1
15335,1,-1,3313.0,oil cooler need maintenance,oil,1,12,12,4,2
15336,0,1,5957.0,oil cooler need maintenance,oil,1,12,0,0,-1
15338,1,-1,4574.0,oil cooler need maintenance,oil,1,12,12,4,1
15339,1,-2,4525.0,oil cooler need maintenance,oil,1,12,12,4,1
15341,1,-1,5819.0,oil cooler need maintenance,oil,1,12,12,4,0
15342,0,2,5382.0,oil cooler need maintenance,oil,1,12,0,0,-1
15344,0,1,4590.0,oil cooler need maintenance,oil,1,12,0,0,-1
15345,1,-1,1851.0,oil cooler need maintenance,oil,1,12,12,4,2
15346,1,-1,3796.0,oil cooler need maintenance,oil,1,12,12,4,2
15350,1,-1,5348.0,oil cooler need maintenance,oil,1,12,12,4,1
15351,1,-1,4276.0,oil cooler need maintenance,oil,1,12,12,4,0
15354,1,-1,5320.0,oil cooler need maintenance,oil,2,12,12,4,3
15355,0,2,10238.0,oil cooler need maintenance,oil,2,12,0,0,-1
15356,1,-1,5738.0,oil cooler need maintenance,oil,2,12,12,4,1
15358,0,1,4569.0,oil cooler need maintenance,oil,2,12,0,0,-1
15360,0,1,5366.0,oil cooler need maintenance,oil,2,12,0,0,-1
15362,0,1,10599.0,oil cooler need maintenance,oil,2,12,0,0,-1
15363,1,-2,11623.0,oil cooler need maintenance,oil,2,12,12,4,2
15364,1,-1,4232.0,oil cooler need maintenance,oil,2,12,12,4,2
15366,0,1,2488.0,oil cooler need maintenance,oil,2,12,0,0,-1
15371,0,1,5950.0,oil cooler need maintenance,oil,2,12,0,0,-1
15374,1,-1,5627.0,oil cooler need maintenance,oil,2,12,12,4,0
15376,0,1,7079.0,oil cooler need maintenance,oil,2,12,0,0,-1
15378,1,-1,1555.0,oil cooler need maintenance,oil,2,12,12,4,1
15379,0,1,14341.0,oil cooler need maintenance,oil,2,12,0,0,-1
15380,0,1,13258.0,oil cooler need maintenance,oil,2,12,0,0,-1
15381,0,1,2535.0,oil cooler need maintenance,oil,2,12,0,0,-1
15382,0,1,8973.0,oil cooler need maintenance,oil,2,12,0,0,-1
15385,0,1,4538.0,oil cooler need maintenance,oil,2,12,0,0,-1
15388,1,-2,6068.0,oil cooler need maintenance,oil,2,12,12,4,1
15390,1,-1,5244.0,oil cooler need maintenance,oil,2,12,12,4,2
15391,1,-1,4759.0,oil cooler need maintenance,oil,2,12,12,4,3
15395,1,-1,5865.0,oil cooler need maintenance,oil,2,12,12,4,3
15397,1,-2,4916.0,oil cooler need maintenance,oil,2,12,12,4,2
15399,1,-1,7476.0,oil cooler need maintenance,oil,2,12,12,4,2
15400,0,1,10208.0,oil cooler need maintenance,oil,2,12,0,0,-1
15401,1,-2,5523.0,oil cooler need maintenance,oil,2,12,12,4,3
15404,1,-2,5798.0,oil cooler need maintenance,oil,2,12,12,4,4
15405,0,2,6131.0,oil cooler need maintenance,oil,3,12,0,0,-1
15407,1,-1,6892.0,oil cooler need maintenance,oil,3,12,12,4,0
15410,1,-2,6534.0,oil cooler need maintenance,oil,3,12,12,4,4
15421,0,1,9882.0,oil cooler need maintenance,oil,3,12,0,0,-1
15422,1,-1,4213.0,oil cooler need maintenance,oil,3,12,12,4,3
15424,0,1,6830.0,oil cooler need maintenance,oil,3,12,0,0,-1
15427,1,-1,6053.0,oil cooler need maintenance,oil,3,12,12,4,0
15436,1,-1,5738.0,oil cooler need maintenance,oil,3,12,12,4,4
15439,1,-1,4043.0,oil cooler need maintenance,oil,3,12,12,4,2
15441,1,-1,2971.0,oil cooler need maintenance,oil,3,12,12,4,3
15442,1,-1,5143.0,oil cooler need maintenance,oil,3,12,12,4,0
15447,0,1,5508.0,oil cooler need maintenance,oil,3,12,0,0,-1
15448,0,1,4074.0,oil cooler need maintenance,oil,3,12,0,0,-1
15449,0,1,4994.0,oil cooler need maintenance,oil,3,12,0,0,-1
15453,1,-1,5352.0,oil cooler need maintenance,oil,3,12,12,4,1
15456,0,1,5735.0,oil cooler need maintenance,oil,3,12,0,0,-1
15457,1,-1,4122.0,oil cooler need maintenance,oil,3,12,12,4,2
15460,0,1,9540.0,oil cooler need maintenance,oil,3,12,0,0,-1
15462,1,-2,4325.0,oil cooler need maintenance,oil,3,12,12,4,3
15465,1,-1,5524.0,oil cooler need maintenance,oil,3,12,12,4,2
15466,0,1,637.0,oil cooler need maintenance,oil,3,12,0,0,-1
15467,0,2,6187.0,oil cooler need maintenance,oil,3,12,0,0,-1
15471,0,1,7937.0,oil cooler need maintenance,oil,3,12,0,0,-1
15472,0,1,6084.0,oil cooler need maintenance,oil,3,12,0,0,-1
15477,1,-2,8963.0,oil cooler need maintenance,oil,3,12,12,4,3
15480,1,-1,3481.0,oil cooler need maintenance,oil,3,12,12,4,1
15482,0,1,10913.0,oil cooler need maintenance,oil,3,12,0,0,-1
15483,1,-1,2177.0,oil cooler need maintenance,oil,3,12,12,4,2
15485,1,-2,3485.0,oil cooler need maintenance,oil,4,12,12,4,3
15486,1,-2,6067.0,oil cooler need maintenance,oil,4,12,12,4,2
15487,1,-2,5928.0,oil cooler need maintenance,oil,4,12,12,4,4
15492,0,1,4757.0,oil cooler need maintenance,oil,4,12,0,0,-1
15493,1,-1,4417.0,oil cooler need maintenance,oil,4,12,12,4,1
15499,1,-2,5664.0,oil cooler need maintenance,oil,4,12,12,4,4
15501,0,1,6893.0,oil cooler need maintenance,oil,4,12,0,0,-1
15503,1,-1,6520.0,oil cooler need maintenance,oil,4,12,12,4,0
15507,1,-2,4572.0,oil cooler need maintenance,oil,4,12,12,4,0
15508,1,-1,4477.0,oil cooler need maintenance,oil,4,12,12,4,3
15510,1,-1,2581.0,oil cooler need maintenance,oil,4,12,12,4,1
15514,0,1,5968.0,oil cooler need maintenance,oil,4,12,0,0,-1
15516,1,-1,3918.0,oil cooler need maintenance,oil,4,12,12,4,1
15518,0,1,5415.0,oil cooler need maintenance,oil,4,12,0,0,-1
15519,0,1,11323.0,oil cooler need maintenance,oil,4,12,0,0,-1
15520,0,1,3656.0,oil cooler need maintenance,oil,4,12,0,0,-1
15523,0,1,4777.0,oil cooler need maintenance,oil,4,12,0,0,-1
15524,0,1,1073.0,oil cooler need maintenance,oil,4,12,0,0,-1
15526,1,-1,6084.0,oil cooler need maintenance,oil,4,12,12,4,0
15527,0,1,6084.0,oil cooler need maintenance,oil,4,12,0,0,-1
15531,0,1,5224.0,oil cooler need maintenance,oil,4,12,0,0,-1
15534,1,-1,5399.0,oil cooler need maintenance,oil,4,12,12,4,4
15536,0,1,5145.0,oil cooler need maintenance,oil,4,12,0,0,-1
15538,0,1,5485.0,oil cooler need maintenance,oil,4,12,0,0,-1
15539,0,2,730.0,oil cooler need maintenance,oil,4,12,0,0,-1
15541,0,1,5298.0,oil cooler need maintenance,oil,4,12,0,0,-1
15544,1,-1,6216.0,oil cooler need maintenance,oil,4,12,12,4,0
15548,1,-2,8340.0,oil cooler need maintenance,oil,4,12,12,4,4
15551,1,-1,5928.0,engine failure/fire/time out,engine,0,4,4,3,4
15552,0,2,2704.0,engine failure/fire/time out,engine,0,4,0,0,-1
15553,0,1,3142.0,engine failure/fire/time out,engine,0,4,0,0,-1
15555,1,-2,4263.0,engine failure/fire/time out,engine,0,4,4,3,3
15557,1,-2,4044.0,engine failure/fire/time out,engine,0,4,4,3,4
15558,0,1,4443.0,engine failure/fire/time out,engine,0,4,0,0,-1
15559,1,-2,6099.0,engine failure/fire/time out,engine,0,4,4,3,3
15564,1,-1,2721.0,engine failure/fire/time out,engine,0,4,4,3,1
15565,0,1,6613.0,engine failure/fire/time out,engine,0,4,0,0,-1
15568,1,-1,5725.0,engine failure/fire/time out,engine,0,4,4,3,1
15570,1,-2,14722.0,engine failure/fire/time out,engine,0,4,4,3,2
15573,1,-1,6298.0,engine failure/fire/time out,engine,0,4,4,3,0
15576,1,-2,4900.0,engine failure/fire/time out,engine,0,4,4,3,0
15578,1,-2,7485.0,engine failure/fire/time out,engine,0,4,4,3,3
15582,1,-1,5055.0,engine failure/fire/time out,engine,0,4,4,3,1
15584,1,-1,6233.0,engine failure/fire/time out,engine,0,4,4,3,3
15587,0,1,2022.0,engine failure/fire/time out,engine,0,4,0,0,-1
15588,1,-1,8730.0,engine failure/fire/time out,engine,0,4,4,3,4
15589,1,-1,4575.0,engine failure/fire/time out,engine,0,4,4,3,0
15593,1,-1,5721.0,engine failure/fire/time out,engine,0,4,4,3,1
15595,1,-1,3656.0,engine failure/fire/time out,engine,0,4,4,3,2
15599,1,-1,7007.0,engine failure/fire/time out,engine,0,4,4,3,3
15601,0,1,3500.0,engine failure/fire/time out,engine,0,4,0,0,-1
15610,0,1,6354.0,engine failure/fire/time out,engine,0,4,0,0,-1
15614,0,1,3654.0,engine failure/fire/time out,engine,0,4,0,0,-1
15616,1,-1,4418.0,engine failure/fire/time out,engine,0,4,4,3,4
15619,1,-1,5521.0,engine failure/fire/time out,engine,0,4,4,3,2
15623,1,-2,7329.0,engine failure/fire/time out,engine,0,4,4,3,0
15624,1,-2,4294.0,engine failure/fire/time out,engine,0,4,4,3,1
15625,0,1,8839.0,engine failure/fire/time out,engine,0,4,0,0,-1
15630,1,-1,5568.0,engine failure/fire/time out,engine,0,4,4,3,0
15634,1,-2,8668.0,engine failure/fire/time out,engine,0,4,4,3,1
15640,1,-1,2378.0,engine failure/fire/time out,engine,0,4,4,3,3
15641,1,-1,7615.0,engine failure/fire/time out,engine,0,4,4,3,0
15642,0,1,6347.0,engine failure/fire/time out,engine,0,4,0,0,-1
15644,0,1,5492.0,engine failure/fire/time out,engine,0,4,0,0,-1
15646,1,-2,3236.0,engine failure/fire/time out,engine,0,4,4,3,3
15647,1,-1,4959.0,engine failure/fire/time out,engine,0,4,4,3,1
15649,1,-1,5430.0,engine failure/fire/time out,engine,0,4,4,3,2
15652,1,-1,5275.0,engine failure/fire/time out,engine,0,4,4,3,3
15653,0,1,2971.0,engine failure/fire/time out,engine,0,4,0,0,-1
15657,0,1,2069.0,engine failure/fire/time out,engine,0,4,0,0,-1
15658,0,1,6222.0,engine failure/fire/time out,engine,0,4,0,0,-1
15663,0,1,5680.0,engine failure/fire/time out,engine,0,4,0,0,-1
15666,1,-1,8014.0,engine failure/fire/time out,engine,0,4,4,3,1
15667,0,1,2891.0,engine failure/fire/time out,engine,0,4,0,0,-1
15670,0,2,5539.0,engine failure/fire/time out,engine,0,4,0,0,-1
15671,0,1,5664.0,engine failure/fire/time out,engine,0,4,0,0,-1
15672,0,1,6080.0,engine failure/fire/time out,engine,0,4,0,0,-1
15673,0,1,6956.0,engine failure/fire/time out,engine,0,4,0,0,-1
15674,0,1,3080.0,engine failure/fire/time out,engine,0,4,0,0,-1
15677,1,-1,3905.0,engine failure/fire/time out,engine,0,4,4,3,0
15679,0,1,6114.0,engine failure/fire/time out,engine,0,4,0,0,-1
15680,1,-1,6280.0,engine failure/fire/time out,engine,0,4,4,3,1
15683,0,1,3223.0,engine failure/fire/time out,engine,0,4,0,0,-1
15684,1,-1,7511.0,engine failure/fire/time out,engine,0,4,4,3,2
15686,1,-2,4403.0,engine failure/fire/time out,engine,0,4,4,3,1
15688,0,1,6164.0,engine failure/fire/time out,engine,0,4,0,0,-1
15689,1,-1,5705.0,engine failure/fire/time out,engine,0,4,4,3,1
15690,0,1,5009.0,engine failure/fire/time out,engine,0,4,0,0,-1
15691,1,-1,7886.0,engine failure/fire/time out,engine,1,4,4,3,3
15693,1,-1,3874.0,engine failure/fire/time out,engine,1,4,4,3,1
15697,1,-1,8855.0,engine failure/fire/time out,engine,1,4,4,3,1
15701,1,-2,2302.0,engine failure/fire/time out,engine,1,4,4,3,4
15702,1,-1,11259.0,engine failure/fire/time out,engine,1,4,4,3,0
15704,0,1,4947.0,engine failure/fire/time out,engine,1,4,0,0,-1
15708,0,1,4090.0,engine failure/fire/time out,engine,1,4,0,0,-1
15710,0,1,5038.0,engine failure/fire/time out,engine,1,4,0,0,-1
15712,1,-1,5741.0,engine failure/fire/time out,engine,1,4,4,3,1
15714,0,1,3220.0,engine failure/fire/time out,engine,1,4,0,0,-1
15715,0,1,3983.0,engine failure/fire/time out,engine,1,4,0,0,-1
15716,1,-1,5103.0,engine failure/fire/time out,engine,1,4,4,3,2
15717,0,1,4621.0,engine failure/fire/time out,engine,1,4,0,0,-1
15720,0,1,7282.0,engine failure/fire/time out,engine,1,4,0,0,-1
15722,1,-1,6193.0,engine failure/fire/time out,engine,1,4,4,3,3
15723,1,-1,5178.0,engine failure/fire/time out,engine,1,4,4,3,0
15725,0,1,4277.0,engine failure/fire/time out,engine,1,4,0,0,-1
15727,0,1,6643.0,engine failure/fire/time out,engine,1,4,0,0,-1
15728,0,2,6254.0,engine failure/fire/time out,engine,1,4,0,0,-1
15730,1,-1,6332.0,engine failure/fire/time out,engine,1,4,4,3,2
15732,1,-1,1788.0,engine failure/fire/time out,engine,1,4,4,3,0
15734,1,-1,6955.0,engine failure/fire/time out,engine,1,4,4,3,2
15735,0,1,2800.0,engine failure/fire/time out,engine,1,4,0,0,-1
15737,0,1,4573.0,engine failure/fire/time out,engine,1,4,0,0,-1
15738,1,-1,5067.0,engine failure/fire/time out,engine,1,4,4,3,2
15740,1,-2,3574.0,engine failure/fire/time out,engine,1,4,4,3,4
15741,1,-1,6251.0,engine failure/fire/time out,engine,1,4,4,3,4
15742,1,-1,6346.0,engine failure/fire/time out,engine,1,4,4,3,3
15743,1,-1,2194.0,engine failure/fire/time out,engine,1,4,4,3,0
15745,1,-1,948.0,engine failure/fire/time out,engine,1,4,4,3,1
15747,1,-1,5516.0,engine failure/fire/time out,engine,1,4,4,3,2
15752,1,-2,4751.0,engine failure/fire/time out,engine,1,4,4,3,4
15754,0,1,6608.0,engine failure/fire/time out,engine,1,4,0,0,-1
15755,0,1,3918.0,engine failure/fire/time out,engine,1,4,0,0,-1
15756,1,-1,6784.0,engine failure/fire/time out,engine,1,4,4,3,1
15757,0,1,6045.0,engine failure/fire/time out,engine,1,4,0,0,-1
15758,0,1,2903.0,engine failure/fire/time out,engine,1,4,0,0,-1
15763,1,-1,3313.0,engine failure/fire/time out,engine,1,4,4,3,0
15765,1,-1,4014.0,engine failure/fire/time out,engine,1,4,4,3,1
15766,0,1,3655.0,engine failure/fire/time out,engine,1,4,0,0,-1
15767,0,2,5013.0,engine failure/fire/time out,engine,1,4,0,0,-1
15768,0,1,2473.0,engine failure/fire/time out,engine,1,4,0,0,-1
15770,0,1,4605.0,engine failure/fire/time out,engine,1,4,0,0,-1
15771,0,1,5227.0,engine failure/fire/time out,engine,1,4,0,0,-1
15775,1,-1,4765.0,engine failure/fire/time out,engine,1,4,4,3,1
15779,0,1,5897.0,engine failure/fire/time out,engine,1,4,0,0,-1
15780,1,-1,5601.0,engine failure/fire/time out,engine,1,4,4,3,2
15781,0,1,3142.0,engine failure/fire/time out,engine,1,4,0,0,-1
15782,0,2,3475.0,engine failure/fire/time out,engine,1,4,0,0,-1
15783,1,-1,5758.0,engine failure/fire/time out,engine,1,4,4,3,4
15785,0,2,4901.0,engine failure/fire/time out,engine,1,4,0,0,-1
15786,0,2,4435.0,engine failure/fire/time out,engine,1,4,0,0,-1
15790,0,1,5010.0,engine failure/fire/time out,engine,1,4,0,0,-1
15791,1,-1,4294.0,engine failure/fire/time out,engine,1,4,4,3,0
15794,1,-1,9602.0,engine failure/fire/time out,engine,1,4,4,3,1
15797,0,2,12716.0,engine failure/fire/time out,engine,1,4,0,0,-1
15802,0,1,10336.0,engine failure/fire/time out,engine,1,4,0,0,-1
15803,0,2,4746.0,engine failure/fire/time out,engine,1,4,0,0,-1
15806,0,2,15471.0,engine failure/fire/time out,engine,1,4,0,0,-1
15812,1,-1,5756.0,engine failure/fire/time out,engine,2,4,4,3,0
15814,0,1,7609.0,engine failure/fire/time out,engine,2,4,0,0,-1
15817,1,-2,4830.0,engine failure/fire/time out,engine,2,4,4,3,1
15821,1,-1,3485.0,engine failure/fire/time out,engine,2,4,4,3,3
15823,0,2,9165.0,engine failure/fire/time out,engine,2,4,0,0,-1
15826,0,1,3391.0,engine failure/fire/time out,engine,2,4,0,0,-1
15828,1,-1,3049.0,engine failure/fire/time out,engine,2,4,4,3,0
15832,1,-1,4819.0,engine failure/fire/time out,engine,2,4,4,3,0
15833,0,2,6830.0,engine failure/fire/time out,engine,2,4,0,0,-1
15834,1,-1,5571.0,engine failure/fire/time out,engine,2,4,4,3,2
15837,1,-1,6904.0,engine failure/fire/time out,engine,2,4,4,3,2
15839,0,2,6713.0,engine failure/fire/time out,engine,2,4,0,0,-1
15843,1,-1,9100.0,engine failure/fire/time out,engine,2,4,4,3,1
15844,1,-1,9118.0,engine failure/fire/time out,engine,2,4,4,3,0
15845,0,2,5727.0,engine failure/fire/time out,engine,2,4,0,0,-1
15849,1,-1,5835.0,engine failure/fire/time out,engine,2,4,4,3,3
15851,1,-1,3375.0,engine failure/fire/time out,engine,2,4,4,3,3
15855,1,-2,3921.0,engine failure/fire/time out,engine,2,4,4,3,3
15856,1,-1,5101.0,engine failure/fire/time out,engine,2,4,4,3,4
15859,1,-1,5025.0,engine failure/fire/time out,engine,2,4,4,3,2
15861,0,1,6217.0,engine failure/fire/time out,engine,2,4,0,0,-1
15862,1,-2,2998.0,engine failure/fire/time out,engine,2,4,4,3,2
15867,0,1,5367.0,engine failure/fire/time out,engine,2,4,0,0,-1
15870,0,1,10550.0,engine failure/fire/time out,engine,2,4,0,0,-1
15871,0,1,8029.0,engine failure/fire/time out,engine,2,4,0,0,-1
15872,1,-1,2473.0,engine failure/fire/time out,engine,2,4,4,3,3
15874,1,-1,9195.0,engine failure/fire/time out,engine,2,4,4,3,0
15875,1,-2,9476.0,engine failure/fire/time out,engine,2,4,4,3,4
15877,1,-2,4335.0,engine failure/fire/time out,engine,2,4,4,3,0
15881,1,-2,4620.0,engine failure/fire/time out,engine,2,4,4,3,4
15882,1,-1,5523.0,engine failure/fire/time out,engine,2,4,4,3,1
15883,1,-2,6129.0,engine failure/fire/time out,engine,2,4,4,3,3
15884,1,-1,5258.0,engine failure/fire/time out,engine,2,4,4,3,1
15885,1,-1,5025.0,engine failure/fire/time out,engine,2,4,4,3,1
15887,1,-1,668.0,engine failure/fire/time out,engine,2,4,4,3,2
15892,0,1,4543.0,engine failure/fire/time out,engine,2,4,0,0,-1
15893,0,1,5705.0,engine failure/fire/time out,engine,2,4,0,0,-1
15895,0,1,4247.0,engine failure/fire/time out,engine,2,4,0,0,-1
15896,0,1,7730.0,engine failure/fire/time out,engine,2,4,0,0,-1
15897,1,-2,4427.0,engine failure/fire/time out,engine,2,4,4,3,2
15899,1,-2,4837.0,engine failure/fire/time out,engine,2,4,4,3,3
15900,0,1,4339.0,engine failure/fire/time out,engine,2,4,0,0,-1
15901,1,-1,1477.0,engine failure/fire/time out,engine,2,4,4,3,0
15902,1,-2,7639.0,engine failure/fire/time out,engine,2,4,4,3,0
15903,1,-1,6248.0,engine failure/fire/time out,engine,2,4,4,3,3
15904,1,-1,5601.0,engine failure/fire/time out,engine,2,4,4,3,0
15905,1,-1,8372.0,engine failure/fire/time out,engine,2,4,4,3,0
15908,1,-2,4315.0,engine failure/fire/time out,engine,2,4,4,3,3
15912,1,-1,4401.0,engine failure/fire/time out,engine,2,4,4,3,3
15914,0,1,8755.0,engine failure/fire/time out,engine,2,4,0,0,-1
15915,1,-1,7178.0,engine failure/fire/time out,engine,2,4,4,3,3
15916,1,-1,5399.0,engine failure/fire/time out,engine,2,4,4,3,4
15918,0,1,7329.0,engine failure/fire/time out,engine,2,4,0,0,-1
15920,1,-1,8383.0,engine failure/fire/time out,engine,2,4,4,3,0
15921,1,-1,5493.0,engine failure/fire/time out,engine,2,4,4,3,4
15923,0,1,5318.0,engine failure/fire/time out,engine,2,4,0,0,-1
15925,1,-1,5554.0,engine failure/fire/time out,engine,2,4,4,3,2
15929,1,-1,4076.0,engine failure/fire/time out,engine,2,4,4,3,0
15931,1,-1,3935.0,engine failure/fire/time out,engine,2,4,4,3,0
15937,0,1,5349.0,engine failure/fire/time out,engine,2,4,0,0,-1
15938,0,1,7102.0,engine failure/fire/time out,engine,3,4,0,0,-1
15939,1,-1,5554.0,engine failure/fire/time out,engine,3,4,4,3,2
15940,0,1,5056.0,engine failure/fire/time out,engine,3,4,0,0,-1
15946,0,2,5718.0,engine failure/fire/time out,engine,3,4,0,0,-1
15954,0,1,7843.0,engine failure/fire/time out,engine,3,4,0,0,-1
15956,0,1,5585.0,engine failure/fire/time out,engine,3,4,0,0,-1
15959,1,-1,6440.0,engine failure/fire/time out,engine,3,4,4,3,0
15961,1,-1,8029.0,engine failure/fire/time out,engine,3,4,4,3,3
15964,1,-1,6068.0,engine failure/fire/time out,engine,3,4,4,3,0
15965,0,1,5617.0,engine failure/fire/time out,engine,3,4,0,0,-1
15966,1,-1,8113.0,engine failure/fire/time out,engine,3,4,4,3,0
15967,1,-1,8868.0,engine failure/fire/time out,engine,3,4,4,3,0
15968,1,-2,3250.0,engine failure/fire/time out,engine,3,4,4,3,4
15972,0,1,4449.0,engine failure/fire/time out,engine,3,4,0,0,-1
15975,0,1,5455.0,engine failure/fire/time out,engine,3,4,0,0,-1
15976,0,1,5959.0,engine failure/fire/time out,engine,3,4,0,0,-1
